PLAYER_NAME,Rank,GAME_ID,Date Played,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
Stephen Curry,1,21500468,12/28/2015,1610612744,GSW,Golden State,201939,G,,30:22:00,7,16,0.438,6,13,0.462,3,4,0.75,0,14,14,10,2,0,2,3,23,24
Stephen Curry,1,21500480,12/30/2015,1610612744,GSW,Golden State,201939,,DND - Bruised Left Lower Leg            ,,,,,,,,,,,,,,,,,,,,
Stephen Curry,1,21500485,12/31/2015,1610612744,GSW,Golden State,201939,,DND - Bruised Left Lower Leg            ,,,,,,,,,,,,,,,,,,,,
Stephen Curry,1,21500504,1/2/2016,1610612744,GSW,Golden State,201939,G,,14:23,2,6,0.333,1,5,0.2,0,0,0,0,1,1,4,2,0,2,1,5,12
Stephen Curry,1,21500520,1/4/2016,1610612744,GSW,Golden State,201939,G,,31:51:00,12,21,0.571,5,10,0.5,1,1,1,0,3,3,4,2,0,2,4,30,1
Stephen Curry,1,21500524,1/5/2016,1610612744,GSW,Golden State,201939,G,,26:08:00,6,13,0.462,4,8,0.5,1,1,1,1,0,1,6,3,0,3,2,17,28
Stephen Curry,1,21500548,1/8/2016,1610612744,GSW,Golden State,201939,G,,28:50:00,8,18,0.444,4,11,0.364,6,6,1,0,3,3,9,1,0,1,2,26,22
Stephen Curry,1,21500556,1/9/2016,1610612744,GSW,Golden State,201939,G,,37:54:00,12,21,0.571,8,14,0.571,6,7,0.857,1,5,6,11,1,1,4,3,38,16
Stephen Curry,1,21500568,1/11/2016,1610612744,GSW,Golden State,201939,G,,37:34:00,11,27,0.407,4,11,0.364,5,6,0.833,0,2,2,6,1,0,1,2,31,-3
Stephen Curry,1,21500583,1/13/2016,1610612744,GSW,Golden State,201939,G,,39:48:00,13,25,0.52,5,12,0.417,7,7,1,2,3,5,9,3,1,8,1,38,-4
Stephen Curry,1,21500592,1/14/2016,1610612744,GSW,Golden State,201939,G,,29:31:00,9,18,0.5,8,16,0.5,0,0,0,2,4,6,3,1,0,3,3,26,14
Stephen Curry,1,21500605,1/16/2016,1610612744,GSW,Golden State,201939,G,,36:55:00,13,26,0.5,7,15,0.467,5,6,0.833,1,6,7,5,2,0,2,1,38,2
Stephen Curry,1,21500622,1/18/2016,1610612744,GSW,Golden State,201939,G,,28:03:00,12,18,0.667,7,12,0.583,4,4,1,2,3,5,4,3,0,1,3,35,34
Stephen Curry,1,21500634,1/20/2016,1610612744,GSW,Golden State,201939,G,,33:45:00,8,18,0.444,3,9,0.333,6,6,1,1,6,7,11,2,1,2,2,25,36
Stephen Curry,1,21500652,1/22/2016,1610612744,GSW,Golden State,201939,G,,36:49:00,11,19,0.579,8,15,0.533,9,9,1,2,8,10,12,1,0,2,1,39,22
Stephen Curry,1,21500675,1/25/2016,1610612744,GSW,Golden State,201939,G,,28:21:00,12,20,0.6,6,9,0.667,7,7,1,1,1,2,3,5,0,1,0,37,23
Stephen Curry,1,21500691,1/27/2016,1610612744,GSW,Golden State,201939,G,,31:48:00,4,11,0.364,3,7,0.429,3,3,1,1,1,2,9,3,1,0,2,14,26
Stephen Curry,1,21500707,1/30/2016,1610612744,GSW,Golden State,201939,G,,34:12:00,9,19,0.474,5,11,0.455,0,0,0,2,3,5,6,1,2,8,3,23,8
Stephen Curry,1,21500718,1/31/2016,1610612744,GSW,Golden State,201939,G,,31:59:00,5,17,0.294,3,11,0.273,0,0,0,0,4,4,4,3,0,3,1,13,10
Stephen Curry,1,21500739,2/3/2016,1610612744,GSW,Golden State,201939,G,,35:41:00,19,28,0.679,11,15,0.733,2,3,0.667,1,6,7,2,3,0,7,3,51,20
Stephen Curry,1,21500769,2/6/2016,1610612744,GSW,Golden State,201939,G,,37:42:00,10,26,0.385,1,9,0.111,5,5,1,1,5,6,10,3,0,3,2,26,3
Stephen Curry,1,21500788,2/9/2016,1610612744,GSW,Golden State,201939,G,,37:41:00,12,24,0.5,7,16,0.438,4,4,1,1,4,5,9,1,0,1,2,35,3
Stephen Curry,1,21500799,2/10/2016,1610612744,GSW,Golden State,201939,G,,30:06:00,9,17,0.529,5,10,0.5,3,4,0.75,5,4,9,9,1,1,2,1,26,12
Stephen Curry,1,21500815,2/19/2016,1610612744,GSW,Golden State,201939,G,,26:18:00,12,23,0.522,7,13,0.538,0,0,0,2,1,3,5,2,0,3,4,31,-18
Stephen Curry,1,21500822,2/20/2016,1610612744,GSW,Golden State,201939,G,,35:30:00,5,15,0.333,3,8,0.375,10,12,0.833,0,3,3,9,3,0,3,2,23,4
Stephen Curry,1,21500836,2/22/2016,1610612744,GSW,Golden State,201939,G,,35:48:00,14,22,0.636,5,11,0.455,3,3,1,1,5,6,8,3,0,2,2,36,13
Stephen Curry,1,21500848,2/24/2016,1610612744,GSW,Golden State,201939,G,,35:35:00,14,29,0.483,6,12,0.5,8,8,1,3,4,7,7,1,1,7,0,42,7
Stephen Curry,1,21500855,2/25/2016,1610612744,GSW,Golden State,201939,G,,34:02:00,20,27,0.741,10,15,0.667,1,1,1,0,7,7,8,0,1,5,1,51,11
Stephen Curry,1,21500874,2/27/2016,1610612744,GSW,Golden State,201939,G,,37:41:00,14,24,0.583,12,16,0.75,6,8,0.75,0,3,3,6,2,0,3,1,46,6
Stephen Curry,1,21500895,3/1/2016,1610612744,GSW,Golden State,201939,,DND - Left Ankle                        ,,,,,,,,,,,,,,,,,,,,
Stephen Curry,1,21500911,3/3/2016,1610612744,GSW,Golden State,201939,G,,37:11:00,12,25,0.48,5,15,0.333,4,5,0.8,1,3,4,4,1,1,1,2,33,6
Stephen Curry,1,21500931,3/6/2016,1610612744,GSW,Golden State,201939,G,,34:17:00,6,20,0.3,1,10,0.1,5,5,1,1,5,6,4,1,0,4,2,18,-8
Stephen Curry,1,21500943,3/7/2016,1610612744,GSW,Golden State,201939,G,,37:20:00,14,24,0.583,7,13,0.538,6,6,1,1,12,13,3,4,0,5,3,41,21
Stephen Curry,1,21500958,3/9/2016,1610612744,GSW,Golden State,201939,G,,31:31:00,4,12,0.333,3,9,0.333,1,2,0.5,0,3,3,10,3,0,3,2,12,12
Stephen Curry,1,21500971,3/11/2016,1610612744,GSW,Golden State,201939,G,,29:26:00,13,23,0.565,7,14,0.5,1,2,0.5,0,3,3,4,2,0,3,2,34,14
Stephen Curry,1,21500981,3/12/2016,1610612744,GSW,Golden State,201939,G,,34:59:00,12,24,0.5,7,16,0.438,4,4,1,1,2,3,6,0,0,1,4,35,19
Stephen Curry,1,21500996,3/14/2016,1610612744,GSW,Golden State,201939,G,,31:18:00,10,16,0.625,4,9,0.444,3,4,0.75,1,4,5,5,2,0,1,1,27,27
Stephen Curry,1,21501011,3/16/2016,1610612744,GSW,Golden State,201939,G,,28:21:00,12,20,0.6,8,13,0.615,2,2,1,0,6,6,4,0,0,2,2,34,31
Stephen Curry,1,21501026,3/18/2016,1610612744,GSW,Golden State,201939,G,,34:19:00,12,26,0.462,6,12,0.5,1,1,1,1,8,9,10,2,0,1,2,31,8
Stephen Curry,1,21501036,3/19/2016,1610612744,GSW,Golden State,201939,G,,37:36:00,4,18,0.222,1,12,0.083,5,5,1,2,4,6,6,2,0,2,0,14,-10
Stephen Curry,1,21501050,3/21/2016,1610612744,GSW,Golden State,201939,G,,34:50:00,6,17,0.353,2,9,0.222,5,6,0.833,3,4,7,11,3,1,5,4,19,0
Stephen Curry,1,21501066,3/23/2016,1610612744,GSW,Golden State,201939,G,,37:26:00,12,23,0.522,4,10,0.4,5,6,0.833,0,4,4,5,3,0,1,3,33,4
Stephen Curry,1,21501080,3/25/2016,1610612744,GSW,Golden State,201939,G,,35:11:00,9,18,0.5,5,12,0.417,10,11,0.909,0,8,8,8,4,0,3,0,33,15
Stephen Curry,1,21501094,3/27/2016,1610612744,GSW,Golden State,201939,G,,33:12:00,7,16,0.438,2,9,0.222,4,5,0.8,0,3,3,8,4,0,4,0,20,4
Stephen Curry,1,21501112,3/29/2016,1610612744,GSW,Golden State,201939,G,,34:43:00,9,20,0.45,6,8,0.75,2,2,1,0,7,7,7,5,0,5,3,26,15
Stephen Curry,1,21501119,3/30/2016,1610612744,GSW,Golden State,201939,G,,42:16:00,11,23,0.478,5,10,0.5,4,5,0.8,2,5,7,4,2,0,5,4,31,6
Stephen Curry,1,21501136,4/1/2016,1610612744,GSW,Golden State,201939,G,,36:37:00,9,19,0.474,8,14,0.571,3,3,1,0,5,5,6,1,0,9,2,29,-1
Stephen Curry,1,21501152,4/3/2016,1610612744,GSW,Golden State,201939,G,,34:35:00,13,21,0.619,9,13,0.692,4,4,1,2,4,6,7,2,1,4,2,39,16
Stephen Curry,1,21501163,4/5/2016,1610612744,GSW,Golden State,201939,G,,42:35:00,7,25,0.28,4,14,0.286,3,3,1,2,4,6,15,3,0,3,4,21,3
