PLAYER_NAME,Rank,GAME_ID,Date Played,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
Kevin Durant,1,20900723,2/3/2010,1610612760,OKC,Oklahoma City,201142,F,,39:52:00,10,20,0.5,2,4,0.5,8,9,0.889,0,3,3,2,0,1,8,2,30,-3
Kevin Durant,1,20900716,2/2/2010,1610612760,OKC,Oklahoma City,201142,F,,39:44:00,9,18,0.5,1,3,0.333,14,14,1,0,11,11,3,2,1,2,1,33,8
Kevin Durant,1,20900703,1/31/2010,1610612760,OKC,Oklahoma City,201142,F,,40:08:00,16,21,0.762,2,3,0.667,11,11,1,3,8,11,2,2,0,4,2,45,13
Kevin Durant,1,20900684,1/29/2010,1610612760,OKC,Oklahoma City,201142,F,,37:51:00,12,19,0.632,1,2,0.5,5,6,0.833,1,3,4,4,1,1,2,0,30,23
Kevin Durant,1,20900669,1/27/2010,1610612760,OKC,Oklahoma City,201142,F,,40:17:00,7,19,0.368,2,5,0.4,12,15,0.8,3,8,11,5,2,3,4,2,28,-1
Kevin Durant,1,20900638,1/23/2010,1610612760,OKC,Oklahoma City,201142,F,,43:17:00,10,25,0.4,2,3,0.667,12,13,0.923,2,8,10,3,2,0,1,0,34,4
Kevin Durant,1,20900630,1/22/2010,1610612760,OKC,Oklahoma City,201142,F,,42:47:00,10,23,0.435,0,3,0,10,12,0.833,2,6,8,0,1,1,3,4,30,5
Kevin Durant,1,20900615,1/20/2010,1610612760,OKC,Oklahoma City,201142,F,,40:47:00,9,18,0.5,2,3,0.667,11,11,1,2,8,10,3,2,0,4,2,31,6
Kevin Durant,1,20900596,1/18/2010,1610612760,OKC,Oklahoma City,201142,F,,38:29:00,7,18,0.389,1,1,1,14,15,0.933,1,4,5,5,0,1,1,0,29,1
Kevin Durant,1,20900589,1/16/2010,1610612760,OKC,Oklahoma City,201142,F,,37:14:00,14,18,0.778,3,3,1,5,6,0.833,1,9,10,3,0,0,3,2,36,19
Kevin Durant,1,20900579,1/15/2010,1610612760,OKC,Oklahoma City,201142,F,,38:00:00,6,18,0.333,4,5,0.8,14,16,0.875,0,13,13,0,1,0,8,1,30,-3
Kevin Durant,1,20900563,1/13/2010,1610612760,OKC,Oklahoma City,201142,F,,47:17:00,14,31,0.452,1,2,0.5,6,6,1,0,5,5,3,0,1,7,4,35,1
Kevin Durant,1,20900548,1/11/2010,1610612760,OKC,Oklahoma City,201142,F,,32:51:00,8,14,0.571,1,3,0.333,13,16,0.813,2,3,5,3,1,2,2,2,30,29
Kevin Durant,1,20900534,1/9/2010,1610612760,OKC,Oklahoma City,201142,F,,37:51:00,12,18,0.667,2,2,1,14,16,0.875,0,12,12,3,1,0,2,3,40,13
Kevin Durant,1,20900512,1/6/2010,1610612760,OKC,Oklahoma City,201142,F,,38:39:00,7,15,0.467,1,4,0.25,12,12,1,1,4,5,3,1,0,4,0,27,1
Kevin Durant,1,20900495,1/4/2010,1610612760,OKC,Oklahoma City,201142,F,,37:19:00,9,14,0.643,2,4,0.5,5,5,1,1,7,8,3,1,0,6,5,25,10
Kevin Durant,1,20900484,1/2/2010,1610612760,OKC,Oklahoma City,201142,F,,46:52:00,12,24,0.5,1,4,0.25,6,7,0.857,0,5,5,0,1,4,7,2,31,1
Kevin Durant,1,20900472,12/31/2009,1610612760,OKC,Oklahoma City,201142,F,,40:22:00,12,22,0.545,1,3,0.333,6,8,0.75,0,9,9,5,0,2,5,1,31,3
Kevin Durant,1,20900453,12/29/2009,1610612760,OKC,Oklahoma City,201142,F,,39:58:00,12,19,0.632,3,6,0.5,8,10,0.8,0,11,11,4,0,1,5,2,35,10
Kevin Durant,1,20900446,12/28/2009,1610612760,OKC,Oklahoma City,201142,F,,40:01:00,15,22,0.682,0,2,0,10,12,0.833,1,4,5,2,3,0,5,1,40,21
Kevin Durant,1,20900434,12/26/2009,1610612760,OKC,Oklahoma City,201142,F,,43:14:00,10,22,0.455,2,4,0.5,8,9,0.889,1,5,6,4,1,1,4,3,30,17
Kevin Durant,1,20900422,12/23/2009,1610612760,OKC,Oklahoma City,201142,F,,42:15:00,12,20,0.6,3,4,0.75,11,14,0.786,0,6,6,3,1,0,2,3,38,1
Kevin Durant,1,20900413,12/22/2009,1610612760,OKC,Oklahoma City,201142,F,,40:40:00,11,19,0.579,1,1,1,7,8,0.875,1,2,3,4,1,0,6,6,30,-1
Kevin Durant,1,20900389,12/19/2009,1610612760,OKC,Oklahoma City,201142,F,,36:18:00,6,18,0.333,1,5,0.2,0,0,0,0,6,6,2,1,1,2,3,13,-10
Kevin Durant,1,20900381,12/18/2009,1610612760,OKC,Oklahoma City,201142,F,,38:35:00,7,17,0.412,2,6,0.333,11,15,0.733,1,5,6,1,0,1,3,4,27,4
Kevin Durant,1,20900366,12/16/2009,1610612760,OKC,Oklahoma City,201142,F,,39:36:00,4,18,0.222,1,5,0.2,3,4,0.75,1,3,4,2,0,0,4,1,12,-19
Kevin Durant,1,20900348,12/14/2009,1610612760,OKC,Oklahoma City,201142,F,,38:46:00,9,20,0.45,2,4,0.5,12,13,0.923,1,9,10,3,2,1,5,4,32,-4
Kevin Durant,1,20900342,12/13/2009,1610612760,OKC,Oklahoma City,201142,F,,42:06:00,9,19,0.474,2,6,0.333,9,10,0.9,0,5,5,2,4,1,7,2,29,-17
Kevin Durant,1,20900326,12/11/2009,1610612760,OKC,Oklahoma City,201142,F,,41:14:00,10,22,0.455,1,7,0.143,11,12,0.917,3,7,10,4,0,2,2,2,32,7
Kevin Durant,1,20900298,12/7/2009,1610612760,OKC,Oklahoma City,201142,F,,44:49:00,9,24,0.375,2,6,0.333,8,8,1,0,9,9,4,3,1,6,3,28,21
Kevin Durant,1,20900279,12/4/2009,1610612760,OKC,Oklahoma City,201142,F,,38:13:00,13,19,0.684,1,4,0.25,9,9,1,1,4,5,0,2,0,3,4,36,-26
Kevin Durant,1,20900266,12/2/2009,1610612760,OKC,Oklahoma City,201142,F,,44:13:00,10,21,0.476,5,7,0.714,8,8,1,0,5,5,2,3,1,3,1,33,4
Kevin Durant,1,20900244,11/29/2009,1610612760,OKC,Oklahoma City,201142,F,,44:51:00,10,19,0.526,0,3,0,5,5,1,2,7,9,6,2,3,6,3,25,-9
Kevin Durant,1,20900228,11/27/2009,1610612760,OKC,Oklahoma City,201142,F,,40:20:00,10,21,0.476,1,3,0.333,12,14,0.857,4,8,12,5,3,0,3,4,33,31
Kevin Durant,1,20900206,11/24/2009,1610612760,OKC,Oklahoma City,201142,F,,41:54:00,11,22,0.5,2,4,0.5,4,4,1,2,3,5,8,1,1,2,2,28,7
Kevin Durant,1,20900197,11/22/2009,1610612760,OKC,Oklahoma City,201142,F,,23:08,8,20,0.4,2,5,0.4,1,1,1,2,4,6,2,0,2,3,3,19,-7
Kevin Durant,1,20900178,11/20/2009,1610612760,OKC,Oklahoma City,201142,F,,41:36:00,12,21,0.571,1,4,0.25,10,13,0.769,0,6,6,6,3,1,5,4,35,20
Kevin Durant,1,20900160,11/18/2009,1610612760,OKC,Oklahoma City,201142,F,,25:59:00,4,12,0.333,0,4,0,4,7,0.571,0,3,3,1,1,0,5,1,12,-18
Kevin Durant,1,20900151,11/17/2009,1610612760,OKC,Oklahoma City,201142,F,,39:34:00,11,23,0.478,1,2,0.5,9,9,1,1,8,9,5,1,1,4,2,32,16
Kevin Durant,1,20900144,11/15/2009,1610612760,OKC,Oklahoma City,201142,F,,44:22:00,14,25,0.56,2,4,0.5,10,11,0.909,4,4,8,1,1,1,3,2,40,-2
Kevin Durant,1,20900142,11/14/2009,1610612760,OKC,Oklahoma City,201142,F,,41:34:00,6,18,0.333,0,2,0,13,15,0.867,1,4,5,1,1,1,4,0,25,15
Kevin Durant,1,20900120,11/11/2009,1610612760,OKC,Oklahoma City,201142,F,,36:22:00,12,20,0.6,1,3,0.333,5,8,0.625,1,9,10,4,2,1,4,2,30,-2
Kevin Durant,1,20900108,11/10/2009,1610612760,OKC,Oklahoma City,201142,F,,38:37:00,9,23,0.391,1,6,0.167,18,18,1,1,4,5,2,3,0,4,3,37,-7
Kevin Durant,1,20900094,11/8/2009,1610612760,OKC,Oklahoma City,201142,F,,31:58:00,11,17,0.647,2,6,0.333,4,4,1,0,4,4,5,3,0,2,2,28,35
Kevin Durant,1,20900081,11/6/2009,1610612760,OKC,Oklahoma City,201142,F,,43:38:00,11,22,0.5,1,1,1,4,5,0.8,1,8,9,1,3,1,3,2,27,-8
Kevin Durant,1,20900057,11/3/2009,1610612760,OKC,Oklahoma City,201142,F,,44:58:00,10,24,0.417,0,8,0,8,8,1,3,1,4,5,1,0,7,1,28,-1
Kevin Durant,1,20900042,11/1/2009,1610612760,OKC,Oklahoma City,201142,F,,40:42:00,3,20,0.15,0,4,0,10,14,0.714,1,4,5,0,0,2,1,3,16,-11
Kevin Durant,1,20900023,10/30/2009,1610612760,OKC,Oklahoma City,201142,F,,43:08:00,8,19,0.421,1,2,0.5,8,9,0.889,1,11,12,1,2,0,1,2,25,2
Kevin Durant,1,20900012,10/28/2009,1610612760,OKC,Oklahoma City,201142,F,,41:35:00,10,24,0.417,1,5,0.2,4,5,0.8,3,8,11,4,0,1,0,2,25,17
Kevin Durant,1,40900146,4/30/2010,1610612760,OKC,Oklahoma City,201142,F,,42:21:00,5,23,0.217,2,5,0.4,14,15,0.933,1,5,6,3,0,1,1,4,26,4
Kevin Durant,1,40900145,4/27/2010,1610612760,OKC,Oklahoma City,201142,F,,32:54:00,5,14,0.357,2,6,0.333,5,6,0.833,0,3,3,3,0,0,3,2,17,-25
Kevin Durant,1,40900144,4/24/2010,1610612760,OKC,Oklahoma City,201142,F,,31:28:00,6,12,0.5,1,4,0.25,9,11,0.818,1,3,4,1,0,2,4,3,22,19
Kevin Durant,1,40900143,4/22/2010,1610612760,OKC,Oklahoma City,201142,F,,41:33:00,8,24,0.333,1,6,0.167,12,13,0.923,2,17,19,4,0,1,2,3,29,5
Kevin Durant,1,40900142,4/20/2010,1610612760,OKC,Oklahoma City,201142,F,,40:30:00,12,26,0.462,3,6,0.5,5,6,0.833,2,6,8,1,2,4,8,3,32,0
Kevin Durant,1,40900141,4/18/2010,1610612760,OKC,Oklahoma City,201142,F,,42:23:00,7,24,0.292,1,8,0.125,9,11,0.818,2,4,6,2,1,0,4,2,24,-3
LeBron James,2,20901150,4/6/2010,1610612739,CLE,Cleveland,2544,F,,35:34:00,5,13,0.385,0,2,0,9,10,0.9,0,6,6,13,0,1,4,1,19,19
LeBron James,2,20901141,4/4/2010,1610612739,CLE,Cleveland,2544,F,,44:32:00,14,31,0.452,0,9,0,14,22,0.636,1,6,7,9,1,1,3,0,42,-1
LeBron James,2,20901126,4/2/2010,1610612739,CLE,Cleveland,2544,F,,38:22:00,11,20,0.55,1,3,0.333,4,7,0.571,0,13,13,6,2,0,2,1,27,11
LeBron James,2,20901109,3/31/2010,1610612739,CLE,Cleveland,2544,F,,39:05:00,7,17,0.412,0,1,0,9,13,0.692,1,8,9,7,1,1,4,2,23,10
LeBron James,2,20901087,3/28/2010,1610612739,CLE,Cleveland,2544,F,,39:05:00,13,22,0.591,3,6,0.5,5,6,0.833,1,6,7,8,3,0,3,2,34,8
LeBron James,2,20901080,3/26/2010,1610612739,CLE,Cleveland,2544,F,,39:18:00,11,21,0.524,1,6,0.167,4,7,0.571,0,5,5,10,2,0,5,2,27,-5
LeBron James,2,20901064,3/24/2010,1610612739,CLE,Cleveland,2544,F,,40:45:00,15,22,0.682,1,5,0.2,7,8,0.875,2,4,6,9,1,0,3,2,38,9
LeBron James,2,20901040,3/21/2010,1610612739,CLE,Cleveland,2544,F,,30:48:00,5,9,0.556,2,3,0.667,3,3,1,0,3,3,7,0,1,0,0,15,17
LeBron James,2,20901022,3/19/2010,1610612739,CLE,Cleveland,2544,F,,37:31:00,9,21,0.429,0,3,0,11,12,0.917,1,10,11,7,2,2,5,1,29,5
LeBron James,2,20901006,3/17/2010,1610612739,CLE,Cleveland,2544,F,,38:43:00,11,24,0.458,2,4,0.5,8,10,0.8,1,8,9,9,3,2,6,2,32,14
LeBron James,2,20900998,3/16/2010,1610612739,CLE,Cleveland,2544,F,,43:07:00,10,22,0.455,1,3,0.333,8,11,0.727,2,10,12,12,1,1,4,0,29,13
LeBron James,2,20900984,3/14/2010,1610612739,CLE,Cleveland,2544,F,,38:52:00,9,21,0.429,1,3,0.333,11,16,0.688,3,5,8,7,2,3,2,2,30,3
LeBron James,2,20900965,3/12/2010,1610612739,CLE,Cleveland,2544,F,,42:06:00,7,18,0.389,3,10,0.3,6,12,0.5,0,6,6,10,1,3,1,2,23,2
LeBron James,2,20900931,3/6/2010,1610612739,CLE,Cleveland,2544,,DND - Rest,,,,,,,,,,,,,,,,,,,,
LeBron James,2,20900915,3/5/2010,1610612739,CLE,Cleveland,2544,F,,41:52:00,16,27,0.593,3,7,0.429,5,6,0.833,2,11,13,6,3,2,4,1,40,12
LeBron James,2,20900902,3/3/2010,1610612739,CLE,Cleveland,2544,F,,40:41:00,10,18,0.556,0,4,0,6,7,0.857,2,5,7,14,3,1,3,1,26,18
LeBron James,2,20900887,3/1/2010,1610612739,CLE,Cleveland,2544,F,,31:14:00,9,17,0.529,1,4,0.25,3,5,0.6,0,7,7,7,2,2,3,0,22,39
LeBron James,2,20900859,2/26/2010,1610612739,CLE,Cleveland,2544,F,,44:24:00,10,17,0.588,1,4,0.25,15,16,0.938,0,6,6,9,2,0,1,2,36,8
LeBron James,2,20900857,2/25/2010,1610612739,CLE,Cleveland,2544,F,,35:57:00,11,23,0.478,3,6,0.5,11,15,0.733,1,6,7,9,0,0,2,2,36,9
LeBron James,2,20900837,2/23/2010,1610612739,CLE,Cleveland,2544,F,,44:07:00,7,16,0.438,2,6,0.333,4,4,1,1,4,5,13,2,0,0,0,20,17
LeBron James,2,20900823,2/21/2010,1610612739,CLE,Cleveland,2544,F,,39:23:00,12,25,0.48,1,6,0.167,8,12,0.667,0,9,9,6,2,1,5,0,33,-9
LeBron James,2,20900804,2/19/2010,1610612739,CLE,Cleveland,2544,F,,35:30:00,6,14,0.429,2,6,0.333,8,10,0.8,1,2,3,9,4,0,2,2,22,-2
LeBron James,2,20900802,2/18/2010,1610612739,CLE,Cleveland,2544,F,,47:00:00,15,33,0.455,1,9,0.111,12,17,0.706,1,12,13,15,2,4,3,1,43,-5
LeBron James,2,20900779,2/11/2010,1610612739,CLE,Cleveland,2544,F,,45:05:00,10,21,0.476,2,6,0.333,10,12,0.833,1,7,8,13,2,0,3,2,32,16
LeBron James,2,20900759,2/9/2010,1610612739,CLE,Cleveland,2544,F,,42:21:00,13,21,0.619,1,4,0.25,5,9,0.556,0,3,3,11,1,0,3,0,32,-2
LeBron James,2,20900743,2/6/2010,1610612739,CLE,Cleveland,2544,F,,43:51:00,17,31,0.548,6,12,0.5,7,7,1,1,7,8,8,5,0,5,2,47,4
LeBron James,2,20900729,2/4/2010,1610612739,CLE,Cleveland,2544,F,,40:06:00,9,16,0.563,1,4,0.25,17,21,0.81,2,5,7,8,2,0,4,1,36,20
LeBron James,2,20900711,2/2/2010,1610612739,CLE,Cleveland,2544,F,,37:07:00,7,14,0.5,1,4,0.25,7,7,1,1,5,6,15,1,1,4,2,22,19
LeBron James,2,20900697,1/31/2010,1610612739,CLE,Cleveland,2544,F,,39:55:00,10,20,0.5,5,6,0.833,7,8,0.875,1,2,3,11,1,0,1,1,32,15
LeBron James,2,20900677,1/29/2010,1610612739,CLE,Cleveland,2544,F,,35:39:00,6,18,0.333,0,4,0,10,17,0.588,0,9,9,13,2,4,5,2,22,22
LeBron James,2,20900663,1/27/2010,1610612739,CLE,Cleveland,2544,F,,30:33:00,3,8,0.375,1,3,0.333,5,6,0.833,0,6,6,11,1,1,3,1,12,16
LeBron James,2,20900651,1/25/2010,1610612739,CLE,Cleveland,2544,F,,38:31:00,9,23,0.391,2,9,0.222,12,17,0.706,0,9,9,4,1,0,4,3,32,1
LeBron James,2,20900638,1/23/2010,1610612739,CLE,Cleveland,2544,F,,42:38:00,9,19,0.474,6,10,0.6,13,19,0.684,0,9,9,12,1,1,6,2,37,-1
LeBron James,2,20900621,1/21/2010,1610612739,CLE,Cleveland,2544,F,,40:24:00,13,25,0.52,1,9,0.111,10,13,0.769,0,5,5,9,2,1,4,3,37,5
LeBron James,2,20900606,1/19/2010,1610612739,CLE,Cleveland,2544,F,,41:01:00,8,18,0.444,0,7,0,12,14,0.857,0,9,9,11,3,3,3,1,28,12
LeBron James,2,20900591,1/16/2010,1610612739,CLE,Cleveland,2544,F,,38:54:00,12,20,0.6,3,6,0.5,5,7,0.714,2,2,4,4,2,1,5,3,32,-1
LeBron James,2,20900570,1/14/2010,1610612739,CLE,Cleveland,2544,F,,40:25:00,12,20,0.6,4,6,0.667,8,12,0.667,1,8,9,6,5,1,5,1,36,7
LeBron James,2,20900552,1/11/2010,1610612739,CLE,Cleveland,2544,F,,41:37:00,12,23,0.522,1,4,0.25,12,14,0.857,1,7,8,11,2,4,2,1,37,12
LeBron James,2,20900542,1/10/2010,1610612739,CLE,Cleveland,2544,F,,45:16:00,13,19,0.684,3,4,0.75,12,14,0.857,0,10,10,8,0,1,3,1,41,16
LeBron James,2,20900528,1/8/2010,1610612739,CLE,Cleveland,2544,F,,41:18:00,12,28,0.429,2,8,0.25,9,13,0.692,2,4,6,7,1,0,8,1,35,6
LeBron James,2,20900508,1/6/2010,1610612739,CLE,Cleveland,2544,F,,30:50:00,7,12,0.583,1,4,0.25,8,11,0.727,2,5,7,8,1,2,1,0,23,16
LeBron James,2,20900489,1/3/2010,1610612739,CLE,Cleveland,2544,F,,42:51:00,13,21,0.619,2,6,0.333,1,2,0.5,0,7,7,6,1,1,1,3,29,-2
LeBron James,2,20900477,1/2/2010,1610612739,CLE,Cleveland,2544,F,,36:27:00,7,16,0.438,1,4,0.25,13,15,0.867,1,8,9,7,1,2,1,0,28,10
LeBron James,2,20900459,12/30/2009,1610612739,CLE,Cleveland,2544,F,,43:12:00,15,23,0.652,4,6,0.667,14,16,0.875,3,7,10,6,2,2,3,3,48,7
LeBron James,2,20900452,12/29/2009,1610612739,CLE,Cleveland,2544,F,,39:36:00,6,20,0.3,0,5,0,2,3,0.667,1,7,8,10,5,1,4,2,14,6
LeBron James,2,20900440,12/27/2009,1610612739,CLE,Cleveland,2544,F,,29:26:00,12,20,0.6,2,5,0.4,3,4,0.75,2,3,5,6,3,1,1,0,29,16
LeBron James,2,20900426,12/25/2009,1610612739,CLE,Cleveland,2544,F,,40:44:00,9,19,0.474,2,7,0.286,6,11,0.545,0,4,4,9,2,1,7,3,26,8
LeBron James,2,20900423,12/23/2009,1610612739,CLE,Cleveland,2544,F,,43:41:00,14,30,0.467,1,4,0.25,5,7,0.714,4,12,16,10,0,0,2,1,34,26
LeBron James,2,20900404,12/21/2009,1610612739,CLE,Cleveland,2544,F,,38:26:00,11,21,0.524,1,3,0.333,6,6,1,1,5,6,4,2,0,3,3,29,26
LeBron James,2,20900398,12/20/2009,1610612739,CLE,Cleveland,2544,F,,43:05:00,9,23,0.391,2,6,0.333,5,7,0.714,0,3,3,6,2,2,2,3,25,-5
LeBron James,2,20900376,12/18/2009,1610612739,CLE,Cleveland,2544,F,,38:22:00,6,13,0.462,2,4,0.5,12,14,0.857,1,9,10,8,0,3,6,1,26,3
LeBron James,2,20900361,12/16/2009,1610612739,CLE,Cleveland,2544,F,,40:17:00,12,26,0.462,3,6,0.5,9,11,0.818,1,5,6,7,3,1,3,2,36,10
LeBron James,2,20900352,12/15/2009,1610612739,CLE,Cleveland,2544,F,,40:28:00,9,19,0.474,1,5,0.2,4,6,0.667,1,5,6,7,2,0,6,3,23,7
LeBron James,2,20900342,12/13/2009,1610612739,CLE,Cleveland,2544,F,,38:35:00,16,29,0.552,5,8,0.625,7,10,0.7,0,7,7,6,4,1,1,1,44,13
LeBron James,2,20900325,12/11/2009,1610612739,CLE,Cleveland,2544,F,,37:36:00,14,24,0.583,1,2,0.5,4,6,0.667,1,6,7,7,1,2,4,1,33,8
LeBron James,2,20900314,12/9/2009,1610612739,CLE,Cleveland,2544,F,,39:40:00,8,21,0.381,2,4,0.5,9,10,0.9,1,5,6,7,1,1,5,2,27,-13
LeBron James,2,20900304,12/8/2009,1610612739,CLE,Cleveland,2544,F,,44:47:00,14,29,0.483,4,11,0.364,11,12,0.917,4,9,13,6,0,1,5,2,43,6
LeBron James,2,20900292,12/6/2009,1610612739,CLE,Cleveland,2544,F,,32:18:00,4,10,0.4,0,0,0,6,7,0.857,1,4,5,10,1,1,5,2,14,8
LeBron James,2,20900274,12/4/2009,1610612739,CLE,Cleveland,2544,F,,34:12:00,8,17,0.471,1,3,0.333,6,10,0.6,0,6,6,11,0,0,1,1,23,19
LeBron James,2,20900260,12/2/2009,1610612739,CLE,Cleveland,2544,F,,34:37:00,6,15,0.4,0,3,0,0,0,0,1,7,8,10,1,1,3,0,12,19
LeBron James,2,20900235,11/28/2009,1610612739,CLE,Cleveland,2544,F,,36:21:00,10,20,0.5,0,2,0,5,7,0.714,0,5,5,12,0,0,1,2,25,8
