PLAYER_NAME,rank,GAME_ID,Date Played,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
Russell Westbrook,8,21700600,1/9/2018,1610612760,OKC,Oklahoma City,201566,G,,35:10:00,7,20,0.35,1,3,0.333,7,10,0.7,2,7,9,12,3,2,6,1,22,-13
Russell Westbrook,8,21700611,1/10/2018,1610612760,OKC,Oklahoma City,201566,G,,35:25:00,15,23,0.652,1,2,0.5,7,9,0.778,2,8,10,5,4,0,4,0,38,-13
Russell Westbrook,8,21700629,1/13/2018,1610612760,OKC,Oklahoma City,201566,G,,36:34:00,10,27,0.37,0,3,0,5,7,0.714,2,8,10,7,2,1,3,1,25,5
Russell Westbrook,8,21700643,1/15/2018,1610612760,OKC,Oklahoma City,201566,G,,32:55:00,8,14,0.571,0,1,0,3,7,0.429,3,13,16,9,1,0,10,2,19,16
Russell Westbrook,8,21700660,1/17/2018,1610612760,OKC,Oklahoma City,201566,G,,28:15:00,8,22,0.364,1,3,0.333,2,3,0.667,2,4,6,7,2,0,3,1,19,20
Russell Westbrook,8,21700674,1/20/2018,1610612760,OKC,Oklahoma City,201566,G,,34:37:00,9,17,0.529,1,1,1,4,5,0.8,2,7,9,20,2,0,5,1,23,26
Russell Westbrook,8,21700697,1/23/2018,1610612760,OKC,Oklahoma City,201566,G,,36:26:00,12,27,0.444,0,4,0,8,11,0.727,1,4,5,6,1,0,1,2,32,-10
Russell Westbrook,8,21700711,1/25/2018,1610612760,OKC,Oklahoma City,201566,G,,36:41:00,19,29,0.655,1,3,0.333,7,10,0.7,0,6,6,6,2,0,6,3,46,0
Russell Westbrook,8,21700724,1/27/2018,1610612760,OKC,Oklahoma City,201566,G,,36:24:00,13,22,0.591,3,4,0.75,2,4,0.5,4,7,11,13,2,0,6,3,31,20
Russell Westbrook,8,21700736,1/28/2018,1610612760,OKC,Oklahoma City,201566,G,,40:37:00,14,33,0.424,1,6,0.167,8,11,0.727,2,7,9,14,2,0,2,3,37,22
Russell Westbrook,8,21700744,1/30/2018,1610612760,OKC,Oklahoma City,201566,G,,36:23:00,5,18,0.278,1,4,0.25,2,2,1,2,4,6,10,4,0,7,3,13,-7
Russell Westbrook,8,21700765,2/1/2018,1610612760,OKC,Oklahoma City,201566,G,,39:16:00,7,18,0.389,2,5,0.4,4,4,1,0,9,9,21,2,1,3,5,20,-8
Russell Westbrook,8,21700772,2/2/2018,1610612760,OKC,Oklahoma City,201566,G,,36:02:00,7,21,0.333,1,7,0.143,1,1,1,2,9,11,14,1,0,9,3,16,-9
Russell Westbrook,8,21700788,2/4/2018,1610612760,OKC,Oklahoma City,201566,G,,39:34:00,15,25,0.6,0,4,0,6,8,0.75,1,4,5,9,1,0,7,1,36,-10
Russell Westbrook,8,21700803,2/6/2018,1610612760,OKC,Oklahoma City,201566,G,,36:05:00,13,26,0.5,2,5,0.4,6,6,1,0,9,9,9,0,0,4,2,34,21
Russell Westbrook,8,21700850,2/13/2018,1610612760,OKC,Oklahoma City,201566,G,,38:58:00,7,19,0.368,0,3,0,7,8,0.875,2,5,7,12,2,0,1,2,21,-3
Russell Westbrook,8,21700861,2/14/2018,1610612760,OKC,Oklahoma City,201566,G,,37:02:00,6,14,0.429,0,4,0,11,12,0.917,2,11,13,15,1,2,4,1,23,14
Russell Westbrook,8,21700871,2/22/2018,1610612760,OKC,Oklahoma City,201566,G,,38:22:00,4,14,0.286,1,6,0.167,8,10,0.8,0,15,15,11,2,0,8,1,17,4
Russell Westbrook,8,21700887,2/24/2018,1610612760,OKC,Oklahoma City,201566,G,,31:30:00,4,15,0.267,1,5,0.2,6,6,1,2,10,12,7,2,0,5,1,15,-19
Russell Westbrook,8,21700903,2/26/2018,1610612760,OKC,Oklahoma City,201566,G,,35:25:00,3,12,0.25,0,1,0,2,2,1,2,10,12,11,1,0,7,5,8,-5
Russell Westbrook,8,21700919,2/28/2018,1610612760,OKC,Oklahoma City,201566,G,,41:36:00,11,25,0.44,0,5,0,8,9,0.889,3,8,11,7,3,1,9,3,30,8
Russell Westbrook,8,21700933,3/2/2018,1610612760,OKC,Oklahoma City,201566,G,,39:42:00,16,25,0.64,2,4,0.5,9,11,0.818,7,7,14,8,1,1,5,2,43,2
Russell Westbrook,8,21700941,3/3/2018,1610612760,OKC,Oklahoma City,201566,G,,34:42:00,12,31,0.387,1,5,0.2,5,7,0.714,2,9,11,6,0,1,4,4,30,-7
Russell Westbrook,8,21700960,3/6/2018,1610612760,OKC,Oklahoma City,201566,G,,39:26:00,15,27,0.556,0,4,0,2,2,1,2,2,4,7,1,1,9,4,32,-4
Russell Westbrook,8,21700975,3/8/2018,1610612760,OKC,Oklahoma City,201566,G,,29:29:00,11,14,0.786,0,0,0,5,7,0.714,0,8,8,9,0,0,2,1,27,27
Russell Westbrook,8,21700990,3/10/2018,1610612760,OKC,Oklahoma City,201566,G,,35:33:00,7,15,0.467,0,1,0,7,11,0.636,1,11,12,10,1,0,5,1,21,1
Russell Westbrook,8,21701003,3/12/2018,1610612760,OKC,Oklahoma City,201566,G,,36:16:00,7,19,0.368,2,3,0.667,1,3,0.333,0,10,10,11,0,0,2,2,17,4
Russell Westbrook,8,21701007,3/13/2018,1610612760,OKC,Oklahoma City,201566,G,,35:26:00,12,20,0.6,0,0,0,8,10,0.8,4,8,12,12,1,1,4,3,32,20
